full_name,type,state,party,marker
Erasmus Beck,House,GA,Democrat,GA4
John Beveridge,House,IL,Republican,IL
John Bigby,House,GA,Republican,GA3
Benjamin Biggs,House,DE,Democrat,DE
John Bingham,House,OH,Republican,OH16
John Bird,House,NJ,Democrat,NJ3
Austin Blair,House,MI,Republican,MI3
Francis Blair,Senate,MO,Democrat,MO
James Blair,House,MO,Liberal Republican,MO8
Alexander Boarman,House,LA,Liberal Republican,LA4
Thomas Boles,House,AR,Republican,AR3
Elliott Braxton,House,VA,Democrat,VA7
George Brooks,House,MA,Republican,MA7
Charles Buckley,House,AL,Republican,AL2
Samuel Burdett,House,MO,Republican,MO5
Alexander Caldwell,Senate,KS,Republican,KS
Robert Caldwell,House,TN,Democrat,TN7
Lewis Campbell,House,OH,Democrat,OH3
John Carroll,House,NY,Democrat,NY18
William Clagett,House,MT,Republican,MT
William Clark,House,TX,Republican,TX3
Powell Clayton,Senate,AR,Republican,AR
John Coghlan,House,CA,Republican,CA3
John Conner,House,TX,Democrat,TX2
Burton Cook,House,IL,Republican,IL6
Henry Cooper,Senate,TN,Democrat,TN
Aaron Cragin,Senate,NH,Republican,NH
John Crebs,House,IL,Democrat,IL13
John Creely,House,PA,Ind. Republican,PA2
John Critcher,House,VA,Democrat,VA1
Robert De Large,House,SC,Republican,SC2
Oliver Dickey,House,PA,Republican,PA9
Ozro Dodds,House,OH,Democrat,OH1
Peter Dox,House,AL,Democrat,AL5
Dudley Du Bose,House,GA,Democrat,GA5
Richard Duke,House,VA,Democrat,VA5
John Edwards,House,AR,Liberal Republican,AR3
Constantine Esty,House,MA,Republican,MA7
John Farnsworth,House,IL,Republican,IL2
Gustavus Finkelnburg,House,MO,Liberal Republican,MO2
Samuel Forker,House,NJ,Democrat,NJ2
Henry Foster,House,PA,Democrat,PA21
Frederick FrelinghuySenate,Senate,NJ,Republican,NJ
José Gallegos,House,NM,Democrat,NM
Selucius Garfielde,House,WA,Republican,WA
Abraham Garrett,House,TN,Democrat,TN3
James Getz,House,PA,Democrat,PA8
George Goldthwaite,Senate,AL,Democrat,AL
Edward Golladay,House,TN,Democrat,TN5
Milo Goodrich,House,NY,Republican,NY26
Samuel Griffith,House,PA,Democrat,PA2
Richard Haldeman,House,PA,Democrat,PA15
George Halsey,House,NJ,Republican,NJ5
Samuel Hambleton,House,MD,Democrat,MD1
William Handley,House,AL,Democrat,AL3
James Hanks,House,AR,Democrat,AR1
James Harper,House,NC,Democrat,NC7
George Harris,House,MS,Republican,MS1
John Hay,House,IL,Republican,IL12
Ellery Hibbard,House,NH,Democrat,NH1
Joshua Hill,Senate,GA,Republican,GA
Phineas Hitchcock,Senate,NE,Republican,NE
William Hooper,House,UT,Democrat,UT
William Jones,House,WY,Republican,WY
James Kelly,Senate,OR,Democrat,OR
Andrew King,House,MO,Democrat,MO9
Thomas Kinsella,House,NY,Democrat,NY2
Joseph Lewis,House,KY,Democrat,KY3
John Lynch,House,ME,Republican,ME1
Archibald MacIntyre,House,GA,Democrat,GA1
Mahlon Manson,House,IN,Democrat,IN7
James McCleery,House,LA,Republican,LA4
William McClelland,House,PA,Democrat,PA24
James McCormick,House,MO,Democrat,MO3
James McGrew,House,WV,Republican,WV2
Henry McHenry,House,KY,Democrat,KY2
John McKinney,House,OH,Democrat,OH4
Thompson McNeely,House,IL,Democrat,IL9
Ulysses Mercur,House,PA,Republican,PA13
William Merrick,House,MD,Democrat,MD5
Samuel Merritt,House,ID,Democrat,ID
Benjamin Meyers,House,PA,Democrat,PA16
Homer Miller,Senate,GA,Democrat,GA
Jesse Moore,House,IL,Republican,IL7
George Morgan,House,OH,Democrat,OH13
Joseph Morphis,House,MS,Republican,MS2
Lot Morrill,Senate,ME,Republican,ME
Silas Niblack,House,FL,Democrat,FL1
Francis Palmer,House,IA,Republican,IA5
Erasmus Peck,House,OH,Republican,OH1
Legrand Perce,House,MS,Republican,MS5
Aaron Perry,House,OH,Republican,OH1
John Peters,House,ME,Republican,ME4
Charles Porter,House,VA,Republican,VA3
William Price,House,GA,Democrat,GA6
Elizur Prindle,House,NY,Republican,NY19
Edward Rice,House,IL,Democrat,IL1
John Rice,House,KY,Democrat,KY9
John Ritchie,House,MD,Democrat,MD4
Thomas Robertson,Senate,SC,Republican,SC
John Rogers,House,NY,Democrat,NY16
Sion Rogers,House,NC,Democrat,NC4
Robert Roosevelt,House,NY,Democrat,NY4
John Seeley,House,NY,Republican,NY24
Samuel Shellabarger,House,OH,Republican,OH7
Henry Sherwood,House,PA,Democrat,PA18
Francis Shober,House,NC,Democrat,NC6
John Smith,House,OH,Republican,OH6
Worthington Smith,House,VT,Republican,VT3
Henry Snapp,House,IL,Republican,IL6
Thomas Speer,House,GA,Republican,GA4
Ozora Stearns,Senate,MN,Republican,MN
Bradford Stevens,House,IL,Democrat,IL5
Job Stevenson,House,OH,Republican,OH2
John Stevenson,Senate,KY,Democrat,KY
William Stoughton,House,MI,Republican,MI2
Julius Strong,House,CT,Republican,CT1
Jabez Sutherland,House,MI,Democrat,MI6
John Taffe,House,NE,Republican,NE1
Dwight TownSenated,House,NY,Democrat,NY1
Benjamin Turner,House,AL,Republican,AL1
Joseph Tuthill,House,NY,Democrat,NY13
Ginery Twichell,House,MA,Republican,MA3
William Upson,House,OH,Republican,OH18
Philadelph Van Trump,House,OH,Democrat,OH12
William Vaughan,House,TN,Democrat,TN8
Seth Wakeman,House,NY,Republican,NY29
Madison Walden,House,IA,Republican,IA4
Joseph Warren,House,NY,Democrat,NY15
Joseph West,Senate,LA,Republican,LA
William Williams,House,NY,Democrat,NY3
Henry Wilson,Senate,MA,Republican,MA
John Wilson,House,OH,Republican,OH11
Boyd Winchester,House,KY,Democrat,KY5
George Wright,Senate,IA,Republican,IA
Willis Machen,Senate,KY,Democrat,KY
George Adams,House,KY,Democrat,KY9
William Albert,House,MD,Republican,MD5
Charles Albright,House,PA,Republican,PA
Stevenson Archer,House,MD,Democrat,MD2
Moses Armstrong,House,DK,Democrat,DK
William Arthur,House,KY,Democrat,KY6
John Averill,House,MN,Republican,MN3
Joel Barber,House,WI,Republican,WI3
Granville Barrere,House,IL,Republican,IL9
Henry Barry,House,MS,Republican,MS3
Josiah Begole,House,MI,Republican,MI6
John Berry,House,OH,Democrat,OH14
James Biery,House,PA,Republican,PA6
Lewis Bogy,Senate,MO,Democrat,MO
George Boutwell,Senate,MA,Republican,MA
Rees Bowen,House,VA,Democrat,VA9
Frederick Bromberg,House,AL,Liberal Republican,AL1
James Brooks,House,NY,Democrat,NY6
Simon Cameron,Senate,PA,Republican,PA
Lewis Carpenter,House,SC,Republican,SC3
John Cessna,House,PA,Republican,PA16
Norton Chipman,House,DC,Republican,DC
Amos Clark,House,NJ,Republican,NJ3
Freeman Clarke,House,NY,Republican,NY29
Charles Clayton,House,CA,Republican,CA1
Isaac Clements,House,IL,Republican,IL18
Clinton Cobb,House,NC,Republican,NC1
Stephen Cobb,House,KS,Republican,KS
John Coburn,House,IN,Republican,IN5
Abram Comingo,House,MO,Democrat,MO8
Simon Conover,Senate,FL,Republican,FL
Franklin Corwin,House,IL,Republican,IL7
Aylett Cotton,House,IA,Republican,IA2
Alvah Crocker,House,MA,Republican,MA1
Philip Crooke,House,NY,Republican,NY4
Edward Crossland,House,KY,Democrat,KY1
Robert Crozier,Senate,KS,Republican,KS
William Crutchfield,House,TN,Republican,TN3
Carlton Curtis,House,PA,Republican,PA19
Alexander Davis,House,VA,Democrat,VA5
John Davis,House,WV,Ind. Democrat,WV1
David De Witt,House,NY,Democrat,NY14
George Dennis,Senate,MD,Democrat,MD
William Donnan,House,IA,Republican,IA3
Stephen Dorsey,Senate,AR,Republican,AR
Rodolphus Duell,House,NY,Republican,NY24
Charles Eldredge,House,WI,Democrat,WI5
Robert Elliott,House,SC,Republican,SC3
Orris Ferry,Senate,CT,Republican,CT
Moses Field,House,MI,Republican,MI1
William Finck,House,OH,Democrat,OH12
Wilder Foster,House,MI,Republican,MI5
James Freeman,House,GA,Republican,GA5
Daniel Gooch,House,MA,Republican,MA5
Lewis Gunckel,House,OH,Republican,OH4
John Hagans,House,WV,Republican,WV2
John Hager,Senate,CA,Democrat,CA
Robert Hale,House,NY,Republican,NY17
Horace Harrison,House,TN,Republican,TN5
Harrison Havens,House,MO,Republican,MO6
John Hawley,House,IL,Republican,IL6
Gerry Hazelton,House,WI,Republican,WI2
John Hazelton,House,NJ,Republican,NJ1
William Herndon,House,TX,Democrat,TX1
Ebenezer Hoar,House,MA,Republican,MA7
Asa Hodges,House,AR,Republican,AR1
Samuel Hooper,House,MA,Republican,MA4
Sherman Houghton,House,CA,Republican,CA4
Albert Howe,House,MS,Republican,MS2
Timothy Howe,Senate,WI,Republican,WI
Ira Hyde,House,MO,Republican,MO1
William Hynes,House,AR,Liberal Republican,AR
Hugh Jewett,House,OH,Democrat,OH12
Stephen Kellogg,House,CT,Republican,CT2
Charles Kendall,House,NV,Democrat,NV
Charles Lamison,House,OH,Democrat,OH5
William Lamport,House,NY,Republican,NY26
William Lansing,House,NY,Republican,NY23
Effingham Lawrence,House,LA,Democrat,LA1
John Lawson,House,NY,Republican,NY8
James Leach,House,NC,Democrat,NC5
Barbour Lewis,House,TN,Republican,TN9
James Lofland,House,DE,Republican,DE
William Loughridge,House,IA,Republican,IA6
David Lowe,House,KS,Republican,KS
Lloyd Lowndes,House,MD,Republican,MD6
John Magee,House,PA,Democrat,PA15
Samuel Marshall,House,IL,Democrat,IL19
James Martin,House,IL,Republican,IL16
Horace Maynard,House,TN,Republican,TN
Thomas McCreery,Senate,KY,Democrat,KY
Alexander McDill,House,WI,Republican,WI8
Obadiah McFadden,House,WA,Democrat,WA
Ebenezer McJunkin,House,PA,Republican,PA23
George McKee,House,MS,Republican,MS5
William McLean,House,TX,Democrat,TX2
John McNulta,House,IL,Republican,IL13
David Mellish,House,NY,Republican,NY9
Clinton Merriam,House,NY,Republican,NY21
Augustus Merrimon,Senate,NC,Democrat,NC
Alexander Mitchell,House,WI,Democrat,WI4
William Moore,House,PA,Republican,PA24
Oliver Morton,Senate,IN,Republican,IN
Leonard Myers,House,PA,Republican,PA3
James Nesmith,House,OR,Democrat,OR1
William Niblack,House,IN,Democrat,IN1
Jason Niles,House,MS,Republican,MS4
David Nunn,House,TN,Republican,TN8
Richard Oglesby,Senate,IL,Republican,IL
Jackson Orr,House,IA,Republican,IA9
Jasper Packard,House,IN,Republican,IN11
Hosea Parker,House,NH,Democrat,NH3
Isaac Parker,House,MO,Republican,MO9
Richard Parsons,House,OH,Republican,OH2
John Patterson,Senate,SC,Republican,SC
Charles Pelham,House,AL,Republican,AL3
James Pendleton,House,RI,Republican,RI2
Eli Perry,House,NY,Democrat,NY15
James Platt,House,VA,Republican,VA2
Alonzo Ransier,House,SC,Republican,SC2
James Rapier,House,AL,Republican,AL2
Morgan Rawls,House,GA,Democrat,GA1
William Ray,House,IL,Republican,IL1
William Read,House,KY,Democrat,KY4
John Rice,House,IL,Republican,IL1
Hiram Richmond,House,PA,Republican,PA2
Ellis Roberts,House,NY,Republican,NY22
William Roberts,House,NY,Democrat,NY5
James Robinson,House,IL,Democrat,IL12
James Robinson,House,OH,Republican,OH9
Aaron Sargent,Senate,CA,Republican,CA
Henry Sayler,House,IN,Republican,IN1
Richard Schell,House,NY,Democrat,NY9
Glenni Scofield,House,PA,Republican,PA
Henry Scudder,House,NY,Republican,NY1
Isaac Scudder,House,NJ,Republican,NJ7
James Sener,House,VA,Republican,VA1
John Shanks,House,IN,Republican,IN9
Charles Sheats,House,AL,Republican,AL
Lionel Sheldon,House,LA,Republican,LA2
George Sheridan,House,LA,Liberal Republican,LA
Lazarus Shoemaker,House,PA,Republican,PA12
Andrew Sloan,House,GA,Republican,GA1
Joseph Sloss,House,AL,Democrat,AL6
William Small,House,NH,Republican,NH1
James Smart,House,NY,Republican,NY16
George Smith,House,LA,Republican,LA4
Horace Smith,House,NY,Republican,NY28
John Smith,House,VA,Republican,VA3
John Smith,House,OH,Republican,OH3
William Smith,House,NC,Republican,NC4
Oliver Snyder,House,AR,Republican,AR2
Robert Speer,House,PA,Democrat,PA17
George Spencer,Senate,AL,Republican,AL
William Sprague,House,OH,Republican,OH15
Charles St. John,House,NY,Republican,NY12
Edwin Stanard,House,MO,Republican,MO1
Elisha Standiford,House,KY,Democrat,KY5
Charles Stevens,House,MA,Republican,MA1
James Strawbridge,House,PA,Republican,PA13
Jacob Sypher,House,LA,Republican,LA1
Alexander Taylor,House,PA,Republican,PA21
Charles Thomas,House,NC,Republican,NC2
Christopher Thomas,House,VA,Republican,VA5
Lemuel Todd,House,PA,Republican,PA
Lyman Tremain,House,NY,Republican,NY
James Tyner,House,IN,Republican,IN8
Bainbridge Wadleigh,Senate,NH,Republican,NH
Jasper Ward,House,IL,Republican,IL2
Marcus Ward,House,NJ,Republican,NJ6
Alexander White,House,AL,Republican,AL
Thomas Whitehead,House,VA,Democrat,VA6
Richard Whiteley,House,GA,Republican,GA2
William Whiting,House,MA,Republican,MA3
Charles Willard,House,VT,Republican,VT1
John Williams,House,MA,Republican,MA8
William Williams,House,IN,Republican,IN
Asa Willie,House,TX,Democrat,TX
Jeremiah Wilson,House,IN,Republican,IN4
Joseph Wilson,House,OR,Republican,OR1
Simeon Wolfe,House,IN,Democrat,IN2
Stewart Woodford,House,NY,Republican,NY3
John Young,House,KY,Democrat,KY1
Pierce Young,House,GA,Democrat,GA7
James Harvey,Senate,KS,Republican,KS
Henry Pease,Senate,MS,Republican,MS
William Washburn,Senate,MA,Republican,MA
Josiah Abbott,House,MA,Democrat,MA4
Charles Adams,House,NY,Republican,NY16
Lucien Ainsworth,House,IA,Democrat,IA3
William Anderson,House,IL,Independent,IL19
Thomas Ashe,House,NC,Democrat,NC6
John Bagby,House,IL,Democrat,IL1
Lyman Bass,House,NY,Republican,NY32
Samuel Bell,House,NH,Democrat,NH2
Thomas Bennett,House,ID,Independent,ID
Newton Booth,Senate,CA,Republican,CA
Taul Bradford,House,AL,Democrat,AL3
Nathan Bradley,House,MI,Republican,MI8
John Brown,House,KY,Democrat,KY2
William Brown,House,KS,Republican,KS3
Blanche Bruce,Senate,MS,Republican,MS
James Buffinton,House,MA,Republican,MA1
Samuel Burchard,House,WI,Democrat,WI5
John Burleigh,House,ME,Republican,ME1
Ambrose Burnside,Senate,RI,Republican,RI
Charles Buttz,House,SC,Republican,SC2
John Caldwell,House,AL,Democrat,AL5
Alexander Campbell,House,IL,Independent,IL7
Allen Caperton,Senate,WV,Democrat,WV
Nathan Carr,House,IN,Democrat,IN3
Thomas Cason,House,IN,Republican,IN9
George Cate,House,WI,Democrat,WI8
Bernard Caulfield,House,IL,Democrat,IL1
Chester Chapin,House,MA,Democrat,MA11
Isaac Christiancy,Senate,MI,Republican,MI
Alexander Cochran,House,PA,Democrat,PA23
Jacob Cowan,House,OH,Democrat,OH14
Lorenzo Crounse,House,NE,Republican,NE1
John Davy,House,NY,Republican,NY3
Rezin De Bolt,House,MO,Democrat,MO1
Samuel Dobbins,House,NJ,Republican,NJ2
George Durand,House,MI,Democrat,MI6
Albert Egbert,House,PA,Democrat,PA27
Smith Ely,House,NY,Democrat,NY7
James English,Senate,CT,Democrat,CT
Charles Faulkner,House,VA,Democrat,VA
David Field,House,NY,Democrat,NY7
Samuel Fite,House,TN,Democrat,TN4
Edwin Flye,House,ME,Republican,ME3
Rufus Frost,House,MA,Republican,MA4
John Goodin,House,KS,Democrat,KS2
Robert Hamilton,House,NJ,Democrat,NJ4
Hannibal Hamlin,Senate,ME,Republican,ME
Jeremiah Haralson,House,AL,Republican,AL1
Henry Hathorn,House,NY,Republican,NY2
William Haymond,House,IN,Democrat,IN1
Charles Hays,House,AL,Republican,AL4
Samuel Hersey,House,ME,Republican,ME
Solomon Hoge,House,SC,Republican,SC3
George Hoskins,House,NY,Republican,NY31
Andrew Humphreys,House,IN,Democrat,IN2
Stephen Hurlbut,House,IL,Republican,IL4
John Hyman,House,NC,Republican,NC2
George Jenks,House,PA,Democrat,PA25
Andrew Johnson,Senate,TN,Democrat,TN
Thomas Jones,House,KY,Democrat,KY6
Edward Kehr,House,MO,Democrat,MO1
Francis Kernan,Senate,NY,Democrat,NY
Michael Kerr,House,IN,Democrat,IN3
Winthrop Ketchum,House,PA,Republican,PA12
David Key,Senate,TN,Democrat,TN
Alanson Kimball,House,WI,Republican,WI6
William King,House,MN,Republican,MN3
George La Dow,House,OR,Democrat,OR1
Franklin Landers,House,IN,Democrat,IN7
La Lane,House,OR,Democrat,OR1
William Lawrence,House,OH,Republican,OH8
John Le Moyne,House,IL,Democrat,IL3
Elias Leavenworth,House,NY,Republican,NY25
William Levy,House,LA,Democrat,LA4
Scott Lord,House,NY,Democrat,NY23
Clinton MacDougall,House,NY,Republican,NY26
Henry Magoon,House,WI,Republican,WI3
George McCrary,House,IA,Republican,IA1
Joseph McDonald,Senate,IN,Democrat,IN
William McFarland,House,TN,Democrat,TN1
Edwin Meade,House,NY,Democrat,NY5
Henry Metcalfe,House,NY,Democrat,NY1
Samuel Miller,House,NY,Republican,NY21
Charles Milliken,House,KY,Democrat,KY3
Frank Morey,House,LA,Republican,LA5
Charles Nash,House,LA,Republican,LA6
Lawrence Neal,House,OH,Democrat,OH7
Nelson Norton,House,NY,Republican,NY33
William O’Brien,House,MD,Democrat,MD3
Nathaniel Odell,House,NY,Democrat,NY12
John Packer,House,PA,Republican,PA14
Edward Parsons,House,KY,Democrat,KY5
Henry Pierce,House,MA,Republican,MA3
William Piper,House,CA,Democrat,CA1
Harris Plaisted,House,ME,Republican,ME4
Earley Poppleton,House,OH,Democrat,OH9
Allen Potter,House,MI,Democrat,MI4
Joseph Powell,House,PA,Democrat,PA15
Henry Pratt,House,IA,Republican,IA4
William Purman,House,FL,Republican,FL1
Theodore Randolph,Senate,NJ,Democrat,NJ
John Reilly,House,PA,Democrat,PA17
John Robbins,House,PA,Democrat,PA5
Sobieski Ross,House,PA,Republican,PA16
Jeremiah Rusk,House,WI,Republican,WI7
John Savage,House,OH,Democrat,OH3
John Schumaker,House,NY,Democrat,NY2
Julius Seelye,House,MA,Independent,MA1
William Sharon,Senate,NV,Republican,NV
James Sheakley,House,PA,Democrat,PA26
William Spencer,House,LA,Democrat,LA5
William Stanton,House,PA,Democrat,PA12
Henry Starkweather,House,CT,Republican,CT3
William Steele,House,WY,Democrat,WY
William Stone,House,MO,Democrat,MO3
William Stowell,House,VA,Republican,VA4
John Tarbox,House,MA,Democrat,MA7
Frederick Teese,House,NJ,Democrat,NJ6
William Terry,House,VA,Democrat,VA9
Phillip Thomas,House,MD,Democrat,MD1
Charles Thompson,House,MA,Democrat,MA6
Allen Thurman,Senate,OH,Democrat,OH
Washington TownSenated,House,PA,Republican,PA6
John Tufts,House,IA,Republican,IA2
John Vance,House,OH,Democrat,OH11
Henry Waldron,House,MI,Republican,MI2
Charles Walker,House,NY,Democrat,NY29
Alexander Wallace,House,SC,Republican,SC4
John Wallace,House,PA,Republican,PA24
William Wallace,Senate,PA,Democrat,PA
Ansel Walling,House,OH,Democrat,OH12
Josiah Walls,House,FL,Republican,FL2
Elijah Ward,House,NY,Democrat,NY8
William Warren,House,MA,Democrat,MA8
Henry Watterson,House,KY,Democrat,KY5
Guilford Wells,House,MS,Ind. Republican,MS2
William Wheeler,House,NY,Republican,NY19
John Whitehouse,House,NY,Democrat,NY13
Richard Whiting,House,IL,Republican,IL9
George Willard,House,MI,Republican,MI3
James Williams,House,IN,Democrat,IN2
William Williams,House,MI,Republican,MI5
William Wilshire,House,AR,Democrat,AR3
Robert Withers,Senate,VA,Democrat,VA
Alan Wood,House,PA,Republican,PA7
Laurin Woodworth,House,OH,Republican,OH17
William Barnum,Senate,CT,Democrat,CT
James Blaine,Senate,ME,Republican,ME
Jerome Chaffee,Senate,CO,Republican,CO
Samuel Price,Senate,WV,Democrat,WV
Rutherford Hayes,House,OH,Republican,OH2
David Armstrong,Senate,MO,Democrat,MO
William Bacon,House,NY,Republican,NY23
George Bagley,House,NY,Republican,NY22
James Bailey,Senate,TN,Democrat,TN
William Baker,House,NY,Republican,NY24
Henry Banning,House,OH,Democrat,OH2
George Beebe,House,NY,Democrat,NY14
Hiram Bell,House,GA,Democrat,GA9
Charles Benedict,House,NY,Democrat,NY31
Andrew Boone,House,KY,Democrat,KY1
Lorenzo Brentano,House,IL,Republican,IL3
Samuel Bridges,House,PA,Democrat,PA1
Curtis Brogden,House,NC,Republican,NC2
Solomon Bundy,House,NY,Republican,NY21
Horatio Burchard,House,IL,Republican,IL5
Theodore Burdick,House,IA,Republican,IA3
Benjamin Butler,House,MA,Republican,MA7
Richard Cain,House,SC,Republican,SC2
William Caldwell,House,TN,Democrat,TN9
Milton Candler,House,GA,Democrat,GA5
John Clarke,House,KY,Democrat,KY1
Nathan Cole,House,MO,Republican,MO2
Francis Collins,House,PA,Democrat,PA11
William Corlett,House,WY,Republican,WY
Jacob Cox,House,OH,Republican,OH6
Thomas Crittenden,House,MO,Democrat,MO7
Henry Cummings,House,IA,Republican,IA7
Augustus Cutler,House,NJ,Democrat,NJ5
David Davis,Senate,IL,Independent,IL
Henry Davis,Senate,WV,Democrat,WV
Benjamin Dean,House,MA,Democrat,MA3
Dudley Denison,House,VT,Republican,VT2
Beverly Douglas,House,VA,Democrat,VA1
Milton Durham,House,KY,Democrat,KY8
Benjamin Eames,House,RI,Republican,RI1
Anthony Eickhoff,House,NY,Democrat,NY7
Charles Ellsworth,House,MI,Republican,MI8
James Evans,House,IN,Republican,IN11
Stephen Fenn,House,ID,Democrat,ID
Thomas Ferry,Senate,MI,Republican,MI
William Fleming,House,GA,Democrat,GA1
Charles Foster,House,OH,Republican,OH1
Benjamin Franklin,House,MO,Democrat,MO8
Chapman Freeman,House,PA,Republican,PA1
Benoni Fuller,House,IN,Democrat,IN1
Mills Gardner,House,OH,Republican,OH3
William Garth,House,AL,Democrat,AL8
Lucien Gause,House,AR,Democrat,AR1
De Giddings,House,TX,Democrat,TX5
John Glover,House,MO,Democrat,MO12
La Grover,Senate,OR,Democrat,OR
Andrew Hamilton,House,IN,Democrat,IN12
John Hanna,House,IN,Republican,IN7
Carter Harrison,House,IL,Democrat,IL2
Elizur Hart,House,NY,Democrat,NY3
Julian Hartridge,House,GA,Democrat,GA1
William Hartzell,House,IL,Democrat,IL18
Robert Hatcher,House,MO,Democrat,MO4
George Hendee,House,VT,Republican,VT3
